Season,season_id,Team,team_id,player_id,Player,stats_url,2B,3B,BB,CG,ER,ERA,G,GS,H,IP,L,R,SO,SV,W
ALPB- 2024,33927,York Revolution,3614,1695927,"Sutera, T",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,6,2,17,0,30,4.13,37,3,61,65.1,2,37,44,1,4
ALPB- 2024,33927,York Revolution,3614,1695930,"Valverde, A",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,8,0,26,0,27,4.39,36,1,47,55.1,0,28,63,1,5
ALPB- 2024,33927,York Revolution,3614,1695919,"Horrell, M",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,21,1,43,0,65,5.02,30,19,133,116.1,8,75,86,0,6
ALPB- 2024,33927,York Revolution,3614,1695921,"Lindow, E",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,19,1,37,1,57,5.06,21,21,121,101.1,5,61,71,0,11
ALPB- 2024,33927,York Revolution,3614,1695918,"Fletcher, A",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,28,2,55,0,79,5.55,24,23,146,128.0,5,89,95,0,6
ALPB- 2024,33927,York Revolution,3614,1695915,"Bartow, F",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,6,0,15,0,24,5.94,38,0,41,36.1,2,28,32,4,3
ALPB- 2024,33927,York Revolution,3614,1695923,"Neff, Z",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,27,3,42,0,82,6.29,24,23,147,117.1,7,91,90,0,8
ALPB- 2024,33927,York Revolution,3614,1732398,"Eisenbarger, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,1,1,3,0,4,7.20,1,1,6,5.0,0,4,9,0,1
ALPB- 2024,33927,York Revolution,3614,1716482,"Schulze, B",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,2,1,15,0,12,7.20,17,0,12,15.0,3,14,15,6,1
ALPB- 2024,33927,York Revolution,3614,1695926,"Stewart, W",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,14,2,36,0,43,7.89,20,7,61,49.0,4,45,53,0,1
ALPB- 2024,33927,York Revolution,3614,1729868,"Hughes, J",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,1,0,2,0,2,9.00,2,0,2,2.0,0,2,2,0,0
ALPB- 2024,33927,York Revolution,3614,1697245,"Lang, N",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,4,0,7,0,12,10.12,6,0,17,10.2,0,12,5,0,0
ALPB- 2024,33927,York Revolution,3614,1729909,"Scott, B",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,2,0,1,0,8,12.70,2,1,15,5.2,1,9,4,0,0
ALPB- 2024,33927,York Revolution,3614,1695920,"x Lardner, M",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,1,0,6,0,5,13.50,4,0,4,3.1,0,5,1,1,0
ALPB- 2024,33927,York Revolution,3614,1728926,"Scroggins, C",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,0,1,4,0,5,15.00,3,0,4,3.0,0,5,2,0,0
ALPB- 2024,33927,York Revolution,3614,1695925,"Stauffer, A",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,0,0,3,0,4,18.00,4,0,1,2.0,0,4,1,1,0
ALPB- 2024,33927,York Revolution,3614,1728874,"Johnson, D",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,3,1,5,0,10,24.54,5,0,10,3.2,0,10,4,0,0
ALPB- 2024,33927,York Revolution,3614,1728940,"Rivero, A",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,0,0,1,0,3,27.00,1,0,4,1.0,0,3,0,0,0
ALPB- 2024,33927,York Revolution,3614,1697484,"x Welker, C",https://baseball.pointstreak.com/team_stats.html?teamid=3614&seasonid=33927&view=pitching,1,0,1,0,3,27.00,1,0,4,1.0,0,3,0,0,0
ALPB- 2024,33927,Charleston Dirty Birds,163527,1696564,"x Reyes, C",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,0,0,0,0,0,0.00,1,0,1,0.1,0,0,1,0,0
ALPB- 2024,33927,Charleston Dirty Birds,163527,1696606,"Weaver, L",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,0,0,1,0,0,0.00,1,0,0,0.1,0,0,0,0,0
ALPB- 2024,33927,Charleston Dirty Birds,163527,1732403,"Alvarado, S",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,0,0,1,0,0,0.00,1,0,1,2.0,0,0,1,0,0
ALPB- 2024,33927,Charleston Dirty Birds,163527,1727521,"Garcia, P",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,0,0,6,0,1,0.60,13,0,9,15.0,0,2,11,7,1
ALPB- 2024,33927,Charleston Dirty Birds,163527,1708424,"x Fox, M",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,1,0,8,0,2,1.20,15,0,4,15.0,0,2,21,5,2
ALPB- 2024,33927,Charleston Dirty Birds,163527,1696565,"x Supak, T",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,2,0,2,0,6,2.34,4,4,16,23.0,0,6,28,0,1
ALPB- 2024,33927,Charleston Dirty Birds,163527,1696567,"x McGowin, K",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,0,1,1,0,3,2.70,2,2,10,10.0,0,4,11,0,1
ALPB- 2024,33927,Charleston Dirty Birds,163527,1697302,"Suriel, E",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,7,0,31,0,16,3.06,36,0,37,47.0,1,23,43,2,4
ALPB- 2024,33927,Charleston Dirty Birds,163527,1722198,"Sampson, K",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,6,2,20,0,16,3.85,8,8,32,37.1,0,19,35,0,4
ALPB- 2024,33927,Charleston Dirty Birds,163527,1709200,"Nightingale, S",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,6,2,22,0,18,3.95,36,0,31,41.0,2,18,40,1,1
ALPB- 2024,33927,Charleston Dirty Birds,163527,1697305,"Ogando, C",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,12,1,22,0,31,4.02,24,9,54,69.1,0,36,90,0,8
ALPB- 2024,33927,Charleston Dirty Birds,163527,1728937,"Meza, C",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,2,0,8,0,5,4.21,7,0,6,10.2,0,6,13,0,0
ALPB- 2024,33927,Charleston Dirty Birds,163527,1697303,"Almeida, A",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,13,0,44,0,34,4.33,20,11,56,70.2,4,42,77,0,7
ALPB- 2024,33927,Charleston Dirty Birds,163527,1696607,"x Quillens, B",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,10,0,28,0,31,4.45,50,0,51,62.2,4,34,56,1,8
ALPB- 2024,33927,Charleston Dirty Birds,163527,1698552,"Lebron, D",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,26,5,47,0,62,4.52,23,23,121,123.1,7,64,120,0,8
ALPB- 2024,33927,Charleston Dirty Birds,163527,1696559,"Diaz, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,1,1,4,0,6,4.76,5,0,11,11.1,0,8,11,0,1
ALPB- 2024,33927,Charleston Dirty Birds,163527,1711156,"Ledesma, S",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,16,2,31,0,40,4.80,18,12,81,75.0,2,43,52,1,4
ALPB- 2024,33927,Charleston Dirty Birds,163527,1697307,"Martinez, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,6,1,16,0,27,4.92,46,2,49,49.1,4,33,45,2,0
ALPB- 2024,33927,Charleston Dirty Birds,163527,1729907,"Rosario, A",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,1,0,1,0,3,5.06,6,0,9,5.1,0,3,3,0,0
ALPB- 2024,33927,Charleston Dirty Birds,163527,1696551,"x Lemieux, M",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,6,0,32,0,28,5.36,11,9,48,47.0,4,30,33,0,1
ALPB- 2024,33927,Charleston Dirty Birds,163527,1710159,"x Smith, K",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,13,1,31,0,36,5.78,12,12,55,56.0,4,38,64,0,4
ALPB- 2024,33927,Charleston Dirty Birds,163527,1696554,"McMahan, P",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,5,0,31,0,21,6.09,30,0,30,31.0,2,22,26,1,0
ALPB- 2024,33927,Charleston Dirty Birds,163527,1701571,"x Mack, A",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,2,1,18,0,16,6.35,13,2,23,22.2,1,24,22,0,0
ALPB- 2024,33927,Charleston Dirty Birds,163527,1697308,"x Ogando, G",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,6,1,25,0,32,6.49,28,2,54,44.1,3,35,58,0,2
ALPB- 2024,33927,Charleston Dirty Birds,163527,1696214,"x Horvath, N",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,7,0,12,0,20,6.75,21,0,28,26.2,4,24,32,2,4
ALPB- 2024,33927,Charleston Dirty Birds,163527,1723244,"Gomez, R",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,6,0,12,0,12,6.89,18,0,17,15.2,2,13,15,4,0
ALPB- 2024,33927,Charleston Dirty Birds,163527,1696556,"Miller, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,9,1,23,0,31,7.47,14,5,40,37.1,2,34,40,1,3
ALPB- 2024,33927,Charleston Dirty Birds,163527,1699909,"Rodriguez, G",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,12,0,52,0,55,7.57,18,15,64,65.1,5,60,67,0,2
ALPB- 2024,33927,Charleston Dirty Birds,163527,1696553,"Campbell, M",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,8,0,18,0,17,7.65,14,0,26,20.0,0,17,18,0,0
ALPB- 2024,33927,Charleston Dirty Birds,163527,1696552,"Cobb, C",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,9,0,18,0,32,8.81,9,7,42,32.2,4,37,27,0,0
ALPB- 2024,33927,Charleston Dirty Birds,163527,1699626,"Walda, E",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,0,0,5,0,3,10.12,2,0,2,2.2,0,3,2,0,1
ALPB- 2024,33927,Charleston Dirty Birds,163527,1711157,"Sapp, E",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,4,0,8,0,10,11.25,8,0,11,8.0,0,11,10,0,1
ALPB- 2024,33927,Charleston Dirty Birds,163527,1696563,"x Batista, J",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,2,0,7,0,10,12.27,3,2,11,7.1,1,12,9,1,0
ALPB- 2024,33927,Charleston Dirty Birds,163527,1699627,"Evans, D",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,1,0,5,0,6,12.46,4,0,3,4.1,0,6,3,1,1
ALPB- 2024,33927,Charleston Dirty Birds,163527,1696555,"Mitschele, R",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,0,0,4,0,6,14.72,3,0,4,3.2,0,6,5,0,0
ALPB- 2024,33927,Charleston Dirty Birds,163527,1732402,"Pilot, K",https://baseball.pointstreak.com/team_stats.html?teamid=163527&seasonid=33927&view=pitching,3,0,2,0,7,31.50,1,1,8,2.0,1,7,3,0,0
ALPB- 2024,33927,Gastonia Baseball Club,163528,1723243,"Bryan, N",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=33927&view=pitching,1,0,2,0,0,0.00,1,0,2,2.0,0,0,3,0,0
ALPB- 2024,33927,Gastonia Baseball Club,163528,1696431,"x Ramirez, Y",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=33927&view=pitching,0,0,1,0,0,0.00,1,1,0,5.0,0,0,3,0,1
ALPB- 2024,33927,Gastonia Baseball Club,163528,1715541,"Hall Jr., P",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=33927&view=pitching,0,0,1,0,0,0.00,2,0,2,2.0,0,0,1,0,0
ALPB- 2024,33927,Gastonia Baseball Club,163528,1717012,"Clifton, T",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=33927&view=pitching,3,0,6,0,2,0.91,20,0,11,19.2,1,2,23,7,0
ALPB- 2024,33927,Gastonia Baseball Club,163528,1696430,"x Peden, N",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=33927&view=pitching,2,0,8,0,4,1.45,17,0,12,24.2,0,5,27,0,1
ALPB- 2024,33927,Gastonia Baseball Club,163528,1715540,"Dell, R",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=33927&view=pitching,0,0,5,0,1,1.68,4,0,3,5.1,0,1,4,0,0
ALPB- 2024,33927,Gastonia Baseball Club,163528,1696432,"Sanders, P",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=33927&view=pitching,4,0,6,0,5,1.73,24,0,16,26.0,0,7,33,12,3
ALPB- 2024,33927,Gastonia Baseball Club,163528,1732342,"Westcott, Z",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=33927&view=pitching,3,0,4,0,3,2.02,2,2,7,13.1,1,3,9,0,0
ALPB- 2024,33927,Gastonia Baseball Club,163528,1697018,"x Klobosits, G",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=33927&view=pitching,4,0,27,0,11,2.18,45,0,30,45.1,5,13,46,11,5
ALPB- 2024,33927,Gastonia Baseball Club,163528,1703071,"x Wells, N",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=33927&view=pitching,6,0,17,0,10,2.54,7,6,27,35.1,0,12,42,0,3
ALPB- 2024,33927,Gastonia Baseball Club,163528,1727775,"Palm, T",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=33927&view=pitching,3,0,4,0,4,2.76,11,0,11,13.0,0,4,7,0,1
ALPB- 2024,33927,Gastonia Baseball Club,163528,1696428,"Miednik, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=33927&view=pitching,8,2,37,1,22,2.78,34,8,46,71.0,1,24,62,0,6
ALPB- 2024,33927,Gastonia Baseball Club,163528,1696426,"x Lowther, Z",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=33927&view=pitching,14,0,31,0,17,2.81,11,11,43,54.1,0,20,74,0,4
ALPB- 2024,33927,Gastonia Baseball Club,163528,1696214,"Horvath, N",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=33927&view=pitching,7,0,14,0,14,3.28,28,0,25,38.1,0,15,44,0,7
ALPB- 2024,33927,Gastonia Baseball Club,163528,1724781,"Henry, J",https://baseball.pointstreak.com/team_stats.html?teamid=163528&seasonid=33927&view=pitching,2,0,7,0,3,3.85,3,0,5,7.0,0,3,8,0,0
