Season,season_id,Team,team_id,player_id,Player,stats_url,2B,3B,AB,AVG,BB,CS,DP,E,G,H,HBP,HR,P,R,RBI,SB,SF,SH,SO
ALPB- 2018,31284,Long Island Ducks,3609,1300747,"Navarro, D",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,3,0,71,.268,4,0,3,2,20,19,0,3,C,10,13,0,2,1,5
ALPB- 2018,31284,Long Island Ducks,3609,1263407,"Cabrera, R",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,21,0,313,.268,9,0,8,6,84,84,2,3,C,27,31,0,5,0,41
ALPB- 2018,31284,Long Island Ducks,3609,1115672,"Fields, D",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,21,3,341,.267,38,1,6,3,96,91,4,9,OF,48,40,12,2,0,112
ALPB- 2018,31284,Long Island Ducks,3609,1377804,"Williams, M",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,6,0,112,.259,6,0,0,2,31,29,2,4,OF,13,14,2,1,0,42
ALPB- 2018,31284,Long Island Ducks,3609,127728,"Lyons, D",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,10,1,291,.227,29,1,13,13,93,66,8,6,IF,39,34,0,5,5,56
ALPB- 2018,31284,Long Island Ducks,3609,1228554,"Washington, D",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,16,1,399,.226,51,7,4,10,113,90,2,24,IF,63,71,18,5,0,179
ALPB- 2018,31284,Long Island Ducks,3609,604340,"Puckett, C",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,18,0,302,.222,22,1,6,20,88,67,6,7,IF,35,37,0,2,1,63
ALPB- 2018,31284,Long Island Ducks,3609,1250789,"x Sole, A",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,0,1,64,.219,8,0,0,3,22,14,2,0,IF,14,8,4,0,0,14
ALPB- 2018,31284,Long Island Ducks,3609,1305325,"x Afenir, A",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,2,0,55,.218,1,0,2,0,15,12,0,0,C,4,1,0,0,0,16
ALPB- 2018,31284,Long Island Ducks,3609,962752,"Silva, R",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,1,0,46,.217,1,0,0,1,11,10,0,2,OF,4,5,0,1,1,12
ALPB- 2018,31284,Long Island Ducks,3609,1253992,"Garcia, R",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,2,0,60,.200,3,2,0,2,23,12,0,2,OF,11,9,1,0,1,20
ALPB- 2018,31284,Long Island Ducks,3609,1243656,"x Holt, T",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,0,0,22,.182,7,2,0,0,6,4,0,0,OF,5,2,1,0,0,7
ALPB- 2018,31284,Long Island Ducks,3609,794900,"Vega, A",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,7,3,187,.176,19,1,3,3,67,33,3,4,OF,27,12,23,0,3,70
ALPB- 2018,31284,Long Island Ducks,3609,1259988,"x Ezersky, K",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,0,0,2,.000,0,0,0,0,2,0,2,0,C,0,0,0,0,0,1
ALPB- 2018,31284,Long Island Ducks,3609,1282789,"Marshall, B",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,0,0,1,.000,0,0,0,1,1,0,0,0,P,0,0,0,0,0,1
ALPB- 2018,31284,Long Island Ducks,3609,1282303,"x De La Hoz, R",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,0,0,5,.000,1,0,1,0,3,0,0,0,C,0,0,0,0,0,3
ALPB- 2018,31284,Long Island Ducks,3609,1388850,"Gomez, W",https://baseball.pointstreak.com/team_stats.html?teamid=3609&seasonid=31284,0,0,4,.000,0,0,0,0,1,0,0,0,C,0,0,0,0,0,0
ALPB- 2018,31284,New Britain Bees,107693,1282967,"x Stassi, B",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,11,4,147,.361,28,3,2,1,40,53,0,5,IF,32,36,2,2,1,21
ALPB- 2018,31284,New Britain Bees,107693,1271511,"x Thole, J",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,3,0,60,.317,11,0,2,2,17,19,1,0,C,7,10,0,1,2,12
ALPB- 2018,31284,New Britain Bees,107693,1264796,"Rogers, J",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,26,1,390,.297,64,1,13,2,107,116,4,5,IF,53,65,7,5,0,45
ALPB- 2018,31284,New Britain Bees,107693,1255233,"x Brignac, R",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,14,1,220,.295,26,6,3,11,61,65,0,1,IF,29,23,4,4,0,41
ALPB- 2018,31284,New Britain Bees,107693,946842,"Walton, J",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,20,5,375,.280,20,2,5,1,101,105,2,12,OF,54,54,5,1,1,101
ALPB- 2018,31284,New Britain Bees,107693,827601,"Galvez, J",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,21,2,405,.277,38,5,15,7,113,112,1,10,IF,50,47,12,3,4,97
ALPB- 2018,31284,New Britain Bees,107693,1256788,"Ford, D",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,22,3,478,.276,48,14,7,4,122,132,7,7,OF,74,38,36,4,7,108
ALPB- 2018,31284,New Britain Bees,107693,953475,"Rosa, J",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,8,0,194,.263,15,0,4,1,51,51,5,6,IF,16,25,2,1,0,46
ALPB- 2018,31284,New Britain Bees,107693,780624,"Skelton, J",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,13,0,267,.255,56,5,3,5,89,68,1,3,C,45,33,9,3,6,84
ALPB- 2018,31284,New Britain Bees,107693,1234788,"Romero, D",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,27,0,444,.255,60,0,15,14,120,113,5,18,IF,61,71,1,8,0,75
ALPB- 2018,31284,New Britain Bees,107693,1266104,"x Tuiasosopo, M",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,8,0,219,.237,30,2,10,2,60,52,3,7,OF,36,27,1,2,0,73
ALPB- 2018,31284,New Britain Bees,107693,1289183,"Wagner, R",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,3,0,102,.235,10,2,4,3,32,24,6,1,C,12,7,0,1,0,18
ALPB- 2018,31284,New Britain Bees,107693,1102323,"x Guillen, O",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,7,1,134,.224,9,1,7,3,43,30,2,1,OF,17,12,2,1,3,19
ALPB- 2018,31284,New Britain Bees,107693,1246624,"x Ceciliani, D",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,3,0,66,.212,5,0,1,0,21,14,0,0,OF,4,2,0,0,1,11
ALPB- 2018,31284,New Britain Bees,107693,1256789,"Siena, V",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,11,0,193,.207,18,1,2,8,73,40,0,4,IF,24,26,2,2,4,78
ALPB- 2018,31284,New Britain Bees,107693,1270676,"x Bierfeldt, C",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,1,0,59,.169,5,0,0,0,18,10,0,2,OF,6,8,0,0,0,19
ALPB- 2018,31284,New Britain Bees,107693,865649,"x Poletsky, J",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,1,0,30,.167,2,0,2,4,11,5,0,1,IF,3,2,0,0,0,10
ALPB- 2018,31284,New Britain Bees,107693,1262092,"Songco, A",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,2,0,78,.167,12,1,2,0,21,13,0,1,OF,4,6,1,2,0,22
ALPB- 2018,31284,New Britain Bees,107693,1283856,"Conde, V",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,5,0,170,.165,27,0,3,11,55,28,2,2,IF,18,20,6,4,2,50
ALPB- 2018,31284,New Britain Bees,107693,1256790,"x Ramirez Jr., M",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,0,0,31,.161,0,0,2,3,16,5,0,0,IF,1,2,0,0,0,11
ALPB- 2018,31284,New Britain Bees,107693,997320,"x Irving, N",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,1,0,25,.160,0,0,0,0,9,4,1,0,C,3,0,0,0,0,11
ALPB- 2018,31284,New Britain Bees,107693,1283006,"x Charneski, C",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,0,0,7,.143,1,0,0,0,6,1,0,0,C,0,0,0,0,0,4
ALPB- 2018,31284,New Britain Bees,107693,1131026,"x Nina, A",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,1,0,43,.140,1,1,3,1,13,6,0,1,IF,1,3,0,1,1,12
ALPB- 2018,31284,New Britain Bees,107693,1090716,"x Abreu, T",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,1,0,18,.056,1,0,1,0,6,1,0,0,IF,1,1,0,0,0,6
ALPB- 2018,31284,New Britain Bees,107693,1151903,"Ramirez, E",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,0,0,1,.000,0,0,0,2,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2018,31284,New Britain Bees,107693,1246623,"x Chapman, K",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2018,31284,New Britain Bees,107693,1110680,"x Delcarmen, M",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2018,31284,New Britain Bees,107693,1287163,"x Ezersky, K",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,0,0,3,.000,0,0,0,0,1,0,0,0,C,1,0,0,0,0,2
ALPB- 2018,31284,New Britain Bees,107693,1252982,"Fuller, J",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,0,0,0,.000,0,0,0,1,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2018,31284,New Britain Bees,107693,1243516,"x Higgins, T",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2018,31284,New Britain Bees,107693,1301246,"x Hepple, M",https://baseball.pointstreak.com/team_stats.html?teamid=107693&seasonid=31284,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2018,31284,Road Warriors,133094,1002633,"x Richar, D",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,0,0,3,.333,0,0,0,0,1,1,0,0,IF,0,0,0,0,0,0
ALPB- 2018,31284,Road Warriors,133094,1280357,"Julio-Ruiz, J",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,17,1,304,.299,18,0,13,3,83,91,2,4,IF,32,33,0,0,0,53
ALPB- 2018,31284,Road Warriors,133094,1245737,"Pierre, G",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,25,0,451,.257,18,3,9,22,120,116,0,14,IF,45,44,14,3,0,124
ALPB- 2018,31284,Road Warriors,133094,1246939,"Martinez, O",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,15,1,418,.256,29,7,7,22,105,107,2,7,IF,42,27,7,1,4,65
ALPB- 2018,31284,Road Warriors,133094,1341401,"Ray, A",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,5,4,240,.250,21,3,4,7,80,60,3,0,OF,27,13,15,0,3,63
ALPB- 2018,31284,Road Warriors,133094,1354986,"Rodriguez, M",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,17,0,391,.248,22,2,14,8,106,97,3,4,IF,30,32,5,3,5,86
ALPB- 2018,31284,Road Warriors,133094,1343633,"Fernandez, J",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,16,1,407,.241,31,6,10,9,115,98,5,11,OF,33,37,4,4,0,106
ALPB- 2018,31284,Road Warriors,133094,1391163,"x Wenrich, I",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,8,2,179,.235,20,2,5,11,56,42,1,3,C,15,14,1,0,0,47
ALPB- 2018,31284,Road Warriors,133094,1246936,"Valentin, G",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,8,1,372,.234,18,4,19,2,103,87,6,3,OF,30,25,1,3,0,50
ALPB- 2018,31284,Road Warriors,133094,1311104,"De La Hoz, R",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,0,0,22,.227,1,0,0,2,7,5,0,1,C,3,1,0,0,0,9
ALPB- 2018,31284,Road Warriors,133094,1103203,"Gomez, E",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,14,1,362,.227,27,1,12,9,102,82,3,5,OF,35,35,3,3,0,89
ALPB- 2018,31284,Road Warriors,133094,1246932,"x Rodriguez, R",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,1,0,41,.220,0,1,2,1,12,9,1,0,OF,3,4,0,0,0,6
ALPB- 2018,31284,Road Warriors,133094,1282631,"Escobar, E",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,3,0,120,.217,2,1,2,5,42,26,1,1,C,7,9,1,0,2,19
ALPB- 2018,31284,Road Warriors,133094,1257952,"x Hibbert, M",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,6,0,189,.217,21,4,2,1,65,41,10,2,OF,25,13,13,1,4,69
ALPB- 2018,31284,Road Warriors,133094,1246934,"x Silverio, A",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,9,1,270,.207,7,2,9,0,75,56,1,5,OF,18,24,1,2,3,64
ALPB- 2018,31284,Road Warriors,133094,1251458,"x Jimenez, A",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,2,0,49,.204,0,0,4,1,15,10,0,1,C,4,6,0,0,0,12
ALPB- 2018,31284,Road Warriors,133094,1248405,"Rivera, C",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,8,0,169,.195,10,2,3,12,53,33,3,10,IF,19,21,0,0,1,74
ALPB- 2018,31284,Road Warriors,133094,1300751,"Aldrich, D",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,7,1,127,.189,8,1,3,1,36,24,2,3,OF,13,9,0,2,1,56
ALPB- 2018,31284,Road Warriors,133094,1271971,"x Bishop, C",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,0,0,40,.150,2,1,0,0,11,6,0,0,OF,0,1,1,0,0,11
ALPB- 2018,31284,Road Warriors,133094,1246942,"x Vazquez, J",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,0,0,4,.000,0,0,0,0,2,0,0,0,C,0,0,0,0,0,4
ALPB- 2018,31284,Road Warriors,133094,1246944,"x Talley, W",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,0,0,3,.000,0,0,0,1,1,0,0,0,P,0,0,0,0,0,3
ALPB- 2018,31284,Road Warriors,133094,1246945,"Johnston, A",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,0,0,2,.000,0,0,0,0,3,0,0,0,P,0,0,0,0,0,1
ALPB- 2018,31284,Road Warriors,133094,1254074,"Gabay, W",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,0,0,0,.000,1,0,0,0,1,0,0,0,P,1,0,0,0,0,0
ALPB- 2018,31284,Road Warriors,133094,1144548,"x Cruz, L",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2018,31284,Road Warriors,133094,1249832,"Villa, K",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,0,0,0,.000,0,0,0,1,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2018,31284,Road Warriors,133094,1261163,"Ortega, J",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,0,0,1,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2018,31284,Road Warriors,133094,1295058,"DePaula, J",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,0,0,0,.000,0,0,0,0,1,0,0,0,P,0,0,0,0,0,0
ALPB- 2018,31284,Road Warriors,133094,1245732,"Flecha-Astacio, C",https://baseball.pointstreak.com/team_stats.html?teamid=133094&seasonid=31284,0,0,1,.000,0,0,0,1,2,0,0,0,P,0,0,0,0,0,1
ALPB- 2018,31284,Somerset Patriots,3604,800008,"Massey, C",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,16,2,328,.338,43,8,11,7,87,111,5,3,IF,56,40,24,4,0,72
ALPB- 2018,31284,Somerset Patriots,3604,1301989,"Boyd, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,7,0,133,.316,13,0,8,0,35,42,3,5,OF,19,22,2,0,1,26
ALPB- 2018,31284,Somerset Patriots,3604,1082832,"Rodriguez, A",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,18,3,432,.303,58,6,14,14,122,131,10,5,IF,69,55,17,4,3,62
ALPB- 2018,31284,Somerset Patriots,3604,1246620,"x Borbon, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,16,2,229,.301,20,4,2,1,56,69,4,5,OF,39,33,19,3,2,32
ALPB- 2018,31284,Somerset Patriots,3604,1232179,"Chavez, E",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,9,0,349,.287,18,1,4,0,87,100,0,2,OF,29,41,1,5,12,27
ALPB- 2018,31284,Somerset Patriots,3604,1391058,"Coronado, N",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,6,0,180,.283,18,3,5,8,48,51,2,7,IF,27,26,5,1,0,42
ALPB- 2018,31284,Somerset Patriots,3604,1097058,"Pacchioli, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,8,3,257,.280,31,2,2,1,87,72,6,0,OF,50,25,34,3,4,50
ALPB- 2018,31284,Somerset Patriots,3604,1286951,"Flores, R",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,14,1,225,.280,21,0,7,1,55,63,0,4,OF,25,31,2,3,0,38
ALPB- 2018,31284,Somerset Patriots,3604,794965,"Trapp, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,18,1,308,.273,28,7,7,8,82,84,6,8,IF,49,32,33,1,2,56
ALPB- 2018,31284,Somerset Patriots,3604,1241430,"Castellanos, A",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,2,0,92,.272,7,1,1,6,25,25,1,4,IF,13,17,1,1,0,24
ALPB- 2018,31284,Somerset Patriots,3604,994893,"Fransoso, M",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,16,6,393,.267,62,6,5,8,120,105,4,2,IF,61,46,24,2,6,98
ALPB- 2018,31284,Somerset Patriots,3604,960128,"Gonzalez, Y",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,15,0,218,.257,20,0,8,1,64,56,4,0,C,23,30,0,4,4,36
ALPB- 2018,31284,Somerset Patriots,3604,1240750,"x Dorn, D",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,5,1,191,.246,13,0,7,3,51,47,6,1,OF,15,22,0,3,0,41
ALPB- 2018,31284,Somerset Patriots,3604,1226790,"x Dudley, A",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,11,1,156,.237,14,0,3,4,46,37,1,2,IF,15,19,0,4,0,41
ALPB- 2018,31284,Somerset Patriots,3604,1135043,"x Reda, A",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,1,0,26,.231,3,0,3,3,11,6,1,0,C,1,1,0,0,1,6
ALPB- 2018,31284,Somerset Patriots,3604,1341044,"x Oberste, M",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,4,1,117,.231,12,0,4,3,32,27,2,3,IF,15,16,0,2,0,27
ALPB- 2018,31284,Somerset Patriots,3604,559593,"Nester, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,0,0,18,.222,1,0,0,0,5,4,0,0,C,3,1,0,0,0,7
ALPB- 2018,31284,Somerset Patriots,3604,1019892,"x Roller, K",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,7,0,156,.205,28,0,4,1,47,32,2,7,1B,22,22,0,1,0,67
ALPB- 2018,31284,Somerset Patriots,3604,609388,"x Kelly, S",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,4,0,138,.203,17,3,1,4,55,28,4,0,IF,13,7,10,2,2,27
ALPB- 2018,31284,Somerset Patriots,3604,1241999,"x Weisenburger, A",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,2,0,111,.198,9,1,2,1,36,22,2,4,C,16,18,1,2,3,26
ALPB- 2018,31284,Somerset Patriots,3604,1283901,"x Curtis, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,4,0,36,.194,7,0,1,1,12,7,2,0,IF,2,5,0,2,0,9
ALPB- 2018,31284,Somerset Patriots,3604,1316487,"Sermo, J",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,0,0,20,.150,6,0,0,2,6,3,0,0,IF,3,0,0,0,0,10
ALPB- 2018,31284,Somerset Patriots,3604,1569799,"x Blanke, M",https://baseball.pointstreak.com/team_stats.html?teamid=3604&seasonid=31284,1,0,98,.143,11,0,6,2,29,14,1,1,C,8,5,0,0,1,26
ALPB- 2017,30757,Lancaster Barnstormers,3613,1094583,"Anderson, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,0,0,1,1.000,0,0,0,1,1,1,0,0,P,0,1,0,0,0,0
ALPB- 2017,30757,Lancaster Barnstormers,3613,1391058,"Coronado, N",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,13,2,207,.333,14,6,16,15,60,69,1,6,IF,32,38,16,3,2,36
ALPB- 2017,30757,Lancaster Barnstormers,3613,1113281,"x Hobson, K",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,9,1,239,.326,29,1,6,3,63,78,5,21,1B,42,61,1,2,0,42
ALPB- 2017,30757,Lancaster Barnstormers,3613,827312,"Sandford, D",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,4,2,238,.324,32,13,6,3,60,77,1,0,OF,46,26,45,2,2,53
ALPB- 2017,30757,Lancaster Barnstormers,3613,290236,"x Gailen, B",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,14,0,192,.323,29,4,0,0,54,62,0,8,OF,39,30,9,2,2,27
ALPB- 2017,30757,Lancaster Barnstormers,3613,1028969,"Garner, C",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,23,1,219,.320,10,3,6,2,58,70,11,8,OF,37,46,4,1,0,54
ALPB- 2017,30757,Lancaster Barnstormers,3613,941124,"x Ahrens, K",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,8,1,69,.319,2,0,2,2,18,22,0,3,IF,12,17,1,2,0,8
ALPB- 2017,30757,Lancaster Barnstormers,3613,950118,"x Kobernus, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,1,0,29,.310,1,0,2,0,7,9,0,0,IF,5,0,2,0,0,4
ALPB- 2017,30757,Lancaster Barnstormers,3613,1089147,"x Weber, G",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,18,4,377,.302,43,2,19,16,107,114,5,15,IF,62,52,3,4,0,83
ALPB- 2017,30757,Lancaster Barnstormers,3613,1161530,"Clevenger, S",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,6,0,205,.293,21,1,13,2,55,60,0,3,1B,19,17,1,1,0,17
ALPB- 2017,30757,Lancaster Barnstormers,3613,1161529,"Amaral, B",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,9,4,215,.293,7,4,4,0,54,63,2,3,OF,27,26,4,0,2,46
ALPB- 2017,30757,Lancaster Barnstormers,3613,1023534,"Robinson, T",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,21,0,327,.287,48,3,9,2,97,94,1,7,OF,56,39,17,2,6,57
ALPB- 2017,30757,Lancaster Barnstormers,3613,1084018,"x Frias, V",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,13,0,253,.277,25,6,10,17,74,70,4,5,SS,33,30,12,1,3,41
ALPB- 2017,30757,Lancaster Barnstormers,3613,1111228,"Gindl, C",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,16,2,314,.271,39,3,9,2,82,85,2,10,OF,39,54,5,4,1,60
ALPB- 2017,30757,Lancaster Barnstormers,3613,1081661,"Milledge, L",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,16,1,311,.270,30,4,8,2,85,84,2,1,OF,42,36,14,1,1,42
ALPB- 2017,30757,Lancaster Barnstormers,3613,1111229,"Halton, S",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,31,6,506,.267,50,1,11,20,135,135,12,26,OF,79,90,3,12,0,115
ALPB- 2017,30757,Lancaster Barnstormers,3613,1097506,"x Noel, R",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,12,1,207,.261,25,4,5,7,56,54,8,2,U,42,17,34,0,1,48
ALPB- 2017,30757,Lancaster Barnstormers,3613,1084017,"De La Rosa, A",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,24,0,318,.255,15,0,6,5,91,81,1,3,C,33,38,2,2,4,76
ALPB- 2017,30757,Lancaster Barnstormers,3613,956607,"Bell, J",https://baseball.pointstreak.com/team_stats.html?teamid=3613&seasonid=30757,6,1,162,.247,28,1,6,5,53,40,0,7,IF,30,23,4,2,1,51
